"","GAZP","MGNT","MTSS","NLMK","SBER","ret_GAZP","ret_MGNT","ret_MTSS","ret_NLMK","ret_SBER"
"2019-06-25",232.09,3690,280.4,170.96,236.7,-0.00124873527971303,-0.00769390310878215,0.00285714480077992,0.0174656316076334,-0.0100465335649043
"2019-06-26",233.1,3865,287.05,167,240.59,0.00434231856670841,0.0463352239869508,0.0234392614532108,-0.0234357985941367,0.0163007233971175
"2019-06-27",232.6,3791,284.95,170.5,240.5,-0.00214730595714752,-0.0193318455051887,-0.00734269033263768,0.0207414843068161,-0.000374150371239779
"2019-06-28",232.83,3735,284.9,159.7,238.55,0.000988333449592815,-0.0148820179494162,-0.000175484777146018,-0.0654382415026049,-0.00814115758370004
"2019-07-01",245.5,3729.5,286.45,159,242.98,0.0529883737004182,-0.00147364217169965,0.00542575935072431,-0.00439285300073511,0.0184002034644806
"2019-07-02",246.65,3769,281.4,160.38,241.2,0.00467338044517263,0.0105355378719167,-0.0177868561742978,0.00864179715865099,-0.00735267057356559
"2019-07-03",251.6,3785,282.95,157.68,241.51,0.0198701971465383,0.00423617260441489,0.00549305890824403,-0.016978336534418,0.00128441524980971
"2019-07-04",255.35,3833,282.85,157.3,242.82,0.0147946282673672,0.012601899509006,-0.000353481799368005,-0.00241285278023184,0.00540954801298899
"2019-07-05",250.89,3832.5,284.95,156.82,242.83,-0.0176205570321093,-0.000130454634586386,0.00739700449184344,-0.00305615926145641,4.11819211425524e-05
"2019-07-08",248.51,3935,268.6,158.52,243.3,-0.00953150988583396,0.0263935501055332,-0.059090442191871,0.010782117519458,0.00193363975250538
"2019-07-09",250.17,3930,270.95,157.6,242.74,0.00665760059129372,-0.00127145598819567,0.00871101792298568,-0.00582059089845544,-0.00230433811126218
"2019-07-10",250.21,3911,269,155.64,243.76,0.000159878492686616,-0.00484633010779234,-0.00722292241028377,-0.0125145293074258,0.00419322299923852
"2019-07-11",247.2,3860,266.9,152.5,241.3,-0.0121028396761549,-0.0131259122966387,-0.0078373231913611,-0.0203810520688865,-0.0101431620464671
"2019-07-12",245.5,3863.5,268.55,151.92,237.02,-0.0069007783489603,0.00090632491476228,0.00616305994099076,-0.0038105295434363,-0.0178964468706839
"2019-07-15",240.3,3878.5,268.3,154.1,235.27,-0.0214088044921521,0.00387497255728775,-0.000931358919889824,0.0142476758220402,-0.00741073496797462
"2019-07-16",238.01,3867,266.8,156,234.75,-0.00957545314690655,-0.00296946832362899,-0.00560644339011063,0.0122542649234667,-0.00221267270395575
"2019-07-17",220.19,3869.5,264.1,156.38,234.63,-0.0778218795988224,0.000646287103217347,-0.0101714947383815,0.00243293544683088,-0.000511312806742659
"2019-07-18",218.3,3845.5,261.8,155.96,234.78,-0.00862054644079535,-0.00622166621340625,-0.00874696582728696,-0.00268937858197127,0.000639100168746687
"2019-07-19",216,3820,262.4,155.54,232.85,-0.0105918558717333,-0.00665321089648785,0.00228920359413376,-0.0026966308475993,-0.00825443602199005
"2019-07-22",217.12,3751,262.7,155.7,230.35,0.00517178840239385,-0.0182279515187336,0.0011426396215608,0.00102814557315511,-0.0107945780464602
"2019-07-23",217.39,3807,265.45,156.14,232.48,0.0012427793825287,0.0148190063006108,0.0104138023381859,0.00282196185219252,0.00920430844004727
"2019-07-24",212,3800,265.5,154.48,230.65,-0.0251067007970756,-0.0018404106680201,0.000188341652313184,-0.0106884025718861,-0.00790278981814385
"2019-07-25",219,3793.5,265.1,154.18,232.9,0.0324854551444886,-0.00171199093634833,-0.00150772738701388,-0.00194388708914239,0.00970776688646602
"2019-07-26",234.23,3780,266,151.8,230.55,0.0672318087883177,-0.00356506616449614,0.00338919548671957,-0.0155568860695867,-0.0101414182375805
"2019-07-29",236.73,3784.5,264.8,151.48,232.8,0.0106167125962342,0.00118976813558902,-0.00452148471884595,-0.0021102619279354,0.0097119572045683
"2019-07-30",237.1,3782.5,267.2,150.48,236,0.00156174187030711,-0.000528611086711095,0.00902261759963707,-0.00662341804082001,0.0136520891683274
"2019-07-31",236.9,3785,265,150.9,233.49,-0.000843881906620325,0.000660720209038956,-0.00826761567626821,0.00278718078102891,-0.0106925553862043
"2019-08-01",234.28,3759,263.85,149.82,229.5,-0.0111211299431577,-0.00689292230737237,-0.00434906613454533,-0.00718279225406615,-0.0172362201388063
"2019-08-02",227.91,3690,261.75,147.22,220.81,-0.0275661670383416,-0.0185265065296054,-0.00799091010103048,-0.0175065068891778,-0.0386004262681414
"2019-08-05",223.61,3581,257.8,145.54,222.24,-0.0190473511831861,-0.029984367036139,-0.0152057592455588,-0.011477103711619,0.00645527577357541
"2019-08-06",226.76,3594,260,144.8,226.01,0.0139887264560485,0.00362369734507162,0.00849754051044016,-0.00509748296732404,0.0168213670749582
"2019-08-07",227.67,3532.5,259.35,144.88,222.25,0.00400502262782876,-0.0172599527848227,-0.00250313021811799,0.000552333623541124,-0.0167763716869782
"2019-08-08",231.21,3582.5,260,144.58,223.93,0.0154291763740799,0.0140550451436443,0.00250313021811799,-0.00207282600300651,0.00753062862272635
"2019-08-09",229.96,3545,258.75,142.46,220.67,-0.00542100770292109,-0.0105227207360983,-0.00481928643594909,-0.0147717290219429,-0.0146651301217506
"2019-08-12",230.24,3559,259.3,143.5,222.3,0.00121686238396723,0.00394144654396555,0.00212334796503999,0.00727377664946793,0.00735944807516109
"2019-08-13",229.87,3585.5,258.25,141.8,223.18,-0.0016083114027321,0.00741832781243623,-0.00405758454487071,-0.0119174211016491,0.00395079978740487
"2019-08-14",227.1,3605,257.5,141.38,217.11,-0.0121234826248129,0.00542383639641919,-0.00290838789595682,-0.00296631335521891,-0.0275744832114091
"2019-08-15",227.15,3586,256.5,139.34,214.59,0.000220143093899949,-0.00528439555397142,-0.00389105549296698,-0.0145343111408351,-0.0116749067577446
"2019-08-16",224.71,3601,254,138.3,215.05,-0.0107999102215715,0.00417420948379821,-0.0097943975922874,-0.0074917509312602,0.0021413284413434
"2019-08-19",226.8,3633,256.05,139.9,217.4,0.0092578898697564,0.00884716857232704,0.00803847089002296,0.011502643000723,0.0108684154573639
"2019-08-20",231.54,3584,255.25,140,216,0.0206840729239852,-0.0135792581263825,-0.00312928086378506,0.000714540937868158,-0.00646056700294384
"2019-08-21",231.22,3571,256.25,141.24,218.62,-0.00138300653040702,-0.00363382650037103,0.00391007340784366,0.00881814845088158,0.0120566551815244
"2019-08-22",232.06,3535,256.85,140.76,219.5,0.00362632067222357,-0.0101323692637756,0.00233872646065869,-0.00340425860680149,0.00401716964953636
"2019-08-23",229.35,3520.5,256.35,142.4,219.5,-0.0117467378762184,-0.00411027437148626,-0.00194855868356747,0.0115836865244914,0
"2019-08-26",228.9,3529.5,262,142.14,218.5,-0.00196399408465986,0.00255319287633959,0.0218008055313872,-0.0018275115791262,-0.00456621797958157
"2019-08-27",227,3525.5,261.05,143.26,217.89,-0.00833520947711808,-0.00113394767643094,-0.00363254390453527,0.0078486737875556,-0.00279566624945815
"2019-08-28",228.48,3543.5,265.3,143.56,218.3,0.00649866166981639,0.00509266909121386,0.0161493012871325,0.00209190509310186,0.00187991526971221
"2019-08-29",233.2,3580,264.6,146.3,221.5,0.0204477753251178,0.0102478611444354,-0.00264200946283832,0.0189062417466719,0.0145523259292917
"2019-08-30",232.15,3690,266.35,148.84,224.2,-0.00451274001040591,0.0302636576398267,0.00659198168215269,0.0172125954523432,0.0121159211528692
"2019-09-02",233.67,3656,266.7,147.7,226.68,0.00652614913403582,-0.00925680446053079,0.00131319782496053,-0.0076887139410875,0.0110008206633587
"2019-09-03",231.02,3624,266.2,144,224,-0.011405576739433,-0.00879126541117081,-0.00187652522695725,-0.0253698899613335,-0.0118932794463786
"2019-09-04",233.71,3608,273.4,144,227.1,0.0115767436703997,-0.00442478598035656,0.0266880183288372,0,0.013744397256473
"2019-09-05",236.18,3599.5,275.1,145.44,230.79,0.0105131956422015,-0.00235865527315582,0.00619874364068007,0.00995033085316788,0.0161177570274402
"2019-09-06",234.49,3574.5,272.3,146.66,229.02,-0.00718128311932009,-0.00696964070245087,-0.0102302682508144,0.00835335223648492,-0.00769887015375925
"2019-09-09",234.85,3550,272.55,149,229,0.00153406941918899,-0.00687770273744626,0.000917683830575555,0.0158293232798057,-8.73324309536017e-05
"2019-09-10",233,3575,269,148.98,233.3,-0.00790855890730402,0.007017572658647,-0.0131107039084508,-0.000134237197329412,0.0186031754731442
"2019-09-11",235.07,3585,270.4,149.96,234.72,0.00884488856372645,0.00279329790561356,0.0051909645669701,0.00655652311958121,0.00606813536728712
"2019-09-12",232.88,3625,267.4,147.76,234.57,-0.00936004269205881,0.0110958142550537,-0.0111566795009663,-0.0147792559767268,-0.000639263590138661
"2019-09-13",232.5,3620,267.95,148.46,233,-0.00163307440995641,-0.00138026246895784,0.00205473127301659,0.00472622579841708,-0.00671559723883242
"2019-09-16",234.88,3633,269.3,148.9,235.32,0.010184520398739,0.00358472740138538,0.00502560387669426,0.00295937800056212,0.00990783643055515
"2019-09-17",233.58,3650,269.85,149.18,235.89,-0.00555011457573062,0.0046684143553346,0.00204024924709856,0.00187869083705383,0.0024193046752794
"2019-09-18",233.46,3671.5,271,146.96,235.3,-0.000513874625902133,0.00587313031512693,0.00425257181504879,-0.0149931896201467,-0.00250429893821824
"2019-09-19",230.52,3620,270.3,144.68,234.98,-0.0126731296560516,-0.0141262720718469,-0.00258636759729924,-0.0156360338229735,-0.0013608915938903
"2019-09-20",230.41,3630,273.05,144.7,232,-0.000477295910825681,0.00275862243907987,0.0101224753157609,0.00013822655354101,-0.0127630324731163
"2019-09-23",230.36,3630,269.5,142.4,229.7,-0.000217028019168453,0,-0.0130865382491105,-0.0160226346595627,-0.00996326197125708
"2019-09-24",227.7,3562,266.15,142.68,227.5,-0.0116143295687783,-0.0189104634092896,-0.0125083307302862,0.00196436151281532,-0.00962387130404796
"2019-09-25",228.43,3539.5,264.7,141.08,228.09,0.00320084459808445,-0.00633671063536312,-0.00546295038571021,-0.0112772551228391,0.00259004951745023
"2019-09-26",231.97,3587,266,141.68,229.09,0.0153782352924008,0.0133307243180383,0.00489919954864337,0.0042438881067266,0.00437465153680172
"2019-09-27",229.01,3559.5,266.7,141.98,228.05,-0.0128423822370936,-0.00769611298835571,0.00262812240626964,0.00211520913666163,-0.00455003628754724
"2019-09-30",225.9,3558,265,142.22,227.71,-0.0136732472491277,-0.000421496318146808,-0.00639460520174673,0.00168895184413209,-0.00149201361713658
"2019-10-01",226.49,3540.5,264.45,140.6,226.49,0.00260837036411132,-0.00493062913395192,-0.00207762847423343,-0.0114561750788074,-0.00537209570250408
"2019-10-02",223.6,3504,262.35,136.5,223.5,-0.0128420525571249,-0.0103627870355467,-0.0079727073792677,-0.0295943647515502,-0.0132893797844451
"2019-10-03",223.1,3427,262.65,134,224.08,-0.00223863984245742,-0.0222199301816737,0.00114285726724983,-0.0184848146741032,0.00259171689822946
"2019-10-04",221.66,3379.5,263.4,131.88,222.76,-0.00647542509097931,-0.0139574733341998,0.00285144190921027,-0.015947381747381,-0.00590817223038531
"2019-10-07",226.36,3355,265.7,131.42,227.55,0.0209819759268157,-0.00727599913462562,0.00869406345658685,-0.00349411673380828,0.0212750357411826
"2019-10-08",223.2,3292.5,260.9,131.58,226.03,-0.0140584217671673,-0.0188046157883459,-0.0182306606230851,0.00121673018812984,-0.0067022606371534
"2019-10-09",223.18,3321.5,268.65,128,227.7,-8.96097496001502e-05,0.00876933348785869,0.0292722250321473,-0.0275847677382348,0.0073612392441964
"2019-10-10",224.5,3277,272.75,130.94,228.5,0.00589708642475362,-0.0134881184064799,0.0151462075383497,0.0227089390933282,0.00350723726456614
"2019-10-11",227.37,3211.5,268,130.04,230.31,0.0127029393097384,-0.0201902520009689,-0.0175686442023233,-0.00689710757724082,0.00789001717365689
